page_number,line_number,event_number,event_name,athlete_name,age_at_event,birth_year_estimated,club_name,rank_position,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,raw_line
10,47,9,women 30-34 50 SC Meter freestyle,"Revello, Michelle",31,1995,Pedro Aguirre Cerda,12,"47,50",47500,"47,68",47680,valid,"12 Revello, Michelle 31 Pedro Aguirre Cerda 47.50 47.68"
10,48,9,women 30-34 50 SC Meter freestyle,"Osuna, Daiana Esther",33,1993,Agua Plena San Rafael,13,"47,00",47000,"48,97",48970,valid,"13 Osuna, Daiana Esther 33 Agua Plena San Rafael 47.00 48.97"
10,50,9,women 35-39 50 SC Meter freestyle,"Martin, Anita",38,1988,Andes Talleres,1,"35,12",35120,"35,59",35590,valid,"1 Martin, Anita 38 Andes Talleres 35.12 35.59 9"
10,51,9,women 35-39 50 SC Meter freestyle,"Radivoy, Maria E",39,1987,Andes Talleres,2,"37,00",37000,"35,69",35690,valid,"2 Radivoy, Maria E 39 Andes Talleres 37.00 35.69 7"
11,5,9,women 35-39 50 SC Meter freestyle,"Fravega, Julieta",39,1987,Club Sparta A.C.,3,"45,63",45630,"45,25",45250,valid,"3 Fravega, Julieta 39 Club Sparta A.C. 45.63 45.25 6"
11,6,9,women 35-39 50 SC Meter freestyle,"Cabello, Romina",36,1990,Club DE Natacion Atlantis,4,"51,39",51390,"49,72",49720,valid,"4 Cabello, Romina 36 Club DE Natacion Atlantis 51.39 49.72 5"
11,7,9,women 35-39 50 SC Meter freestyle,"Ortubia, Natalia",38,1988,Club Sparta A.C.,5,"49,45",49450,"50,84",50840,valid,"5 Ortubia, Natalia 38 Club Sparta A.C. 49.45 50.84 4"
11,8,9,women 35-39 50 SC Meter freestyle,"Diaz, Mariana",38,1988,Club Sparta A.C.,6,"57,11",57110,"51,86",51860,valid,"6 Diaz, Mariana 38 Club Sparta A.C. 57.11 51.86 3"
11,10,9,women 40-44 50 SC Meter freestyle,"Rodriguez, Diana",41,1985,NÑ unñoa Master,1,"38,00",38000,"35,85",35850,valid,"1 Rodriguez, Diana 41 NÑ unñoa Master 38.00 35.85 9"
11,11,9,women 40-44 50 SC Meter freestyle,"Espinosa, Analia L",41,1985,Club DE Natacion Atlantis,2,"38,89",38890,"38,28",38280,valid,"2 Espinosa, Analia L 41 Club DE Natacion Atlantis 38.89 38.28 7"
11,12,9,women 40-44 50 SC Meter freestyle,"Natalia, Silva",41,1985,Agua Plena San Rafael,3,"47,00",47000,"43,27",43270,valid,"3 Natalia, Silva 41 Agua Plena San Rafael 47.00 43.27 6"
11,13,9,women 40-44 50 SC Meter freestyle,"Carmona, Maria Angeles",44,1982,Club DE Natacion Atlantis,4,"53,64",53640,"51,40",51400,valid,"4 Carmona, Maria Angeles 44 Club DE Natacion Atlantis 53.64 51.40 5"
11,14,9,women 40-44 50 SC Meter freestyle,"Cosas, Florencia",44,1982,Club Sparta A.C.,5,"59,12",59120,"51,44",51440,valid,"5 Cosas, Florencia 44 Club Sparta A.C. 59.12 51.44 4"
11,15,9,women 40-44 50 SC Meter freestyle,"Soria, Silvia",43,1983,Club Sparta A.C.,6,"58,14",58140,"57,24",57240,valid,"6 Soria, Silvia 43 Club Sparta A.C. 58.14 57.24 3"
11,17,9,women 45-49 50 SC Meter freestyle,"Arriola, Silvia",45,1981,Aquaclub Maipu,1,"32,45",32450,"38,72",38720,valid,"1 Arriola, Silvia 45 Aquaclub Maipu 32.45 38.72 9"
11,18,9,women 45-49 50 SC Meter freestyle,"Gestoso Fraga, Maria Soledad",46,1980,Andes Talleres,2,"40,86",40860,"39,93",39930,valid,"2 Gestoso Fraga, Maria Soledad 46 Andes Talleres 40.86 39.93 7"
11,19,9,women 45-49 50 SC Meter freestyle,"Guadalupe, Cynthia",45,1981,Master Providencia Chile,3,"37,50",37500,"41,11",41110,valid,"3 Guadalupe, Cynthia 45 Master Providencia Chile 37.50 41.11 6"
11,20,9,women 45-49 50 SC Meter freestyle,"Gonzalez, Maria",47,1979,Club Sparta A.C.,4,"43,11",43110,"43,22",43220,valid,"4 Gonzalez, Maria 47 Club Sparta A.C. 43.11 43.22 5"
11,21,9,women 45-49 50 SC Meter freestyle,"Gauna, Noe",45,1981,Club Azul Natacion Mendoza,5,"50,00",50000,"48,97",48970,valid,"5 Gauna, Noe 45 Club Azul Natacion Mendoza 50.00 48.97 4"
11,23,9,women 55-59 50 SC Meter freestyle,"Dable, Marie Claire",57,1969,Master Providencia Chile,1,"40,81",40810,"40,48",40480,valid,"1 Dable, Marie Claire 57 Master Providencia Chile 40.81 40.48 9"
11,24,9,women 55-59 50 SC Meter freestyle,"Amaro, Maria",56,1970,Pedro Aguirre Cerda,2,"58,00",58000,"53,97",53970,valid,"2 Amaro, Maria 56 Pedro Aguirre Cerda 58.00 53.97 7"
11,25,9,women 55-59 50 SC Meter freestyle,"Figueroa, Angela",58,1968,Club Sparta A.C.,3,"1:36,22",96220,"1:30,67",90670,valid,"3 Figueroa, Angela 58 Club Sparta A.C. 1:36.22 1:30.67 6"
11,27,9,women 60-64 50 SC Meter freestyle,"Moyano, Claudia",60,1966,Club Sparta A.C.,1,"35,95",35950,"35,05",35050,valid,"1 Moyano, Claudia 60 Club Sparta A.C. 35.95 35.05 9"
11,28,9,women 60-64 50 SC Meter freestyle,"Case, Cynthia",64,1962,Master Providencia Chile,2,"35,50",35500,"35,75",35750,valid,"2 Case, Cynthia 64 Master Providencia Chile 35.50 35.75 7"
11,29,9,women 60-64 50 SC Meter freestyle,"Acencio, Claudia",63,1963,Master Providencia Chile,3,"41,56",41560,"42,81",42810,valid,"3 Acencio, Claudia 63 Master Providencia Chile 41.56 42.81 6"
11,30,9,women 60-64 50 SC Meter freestyle,"DI Paola, Laura",61,1965,Club Sparta A.C.,4,"50,02",50020,"50,35",50350,valid,"4 DI Paola, Laura 61 Club Sparta A.C. 50.02 50.35 5"
11,31,9,women 60-64 50 SC Meter freestyle,"Reyes L, Ma Irene",62,1964,Pedro Aguirre Cerda,5,"58,00",58000,"51,47",51470,valid,"5 Reyes L, Ma Irene 62 Pedro Aguirre Cerda 58.00 51.47 4"
11,32,9,women 60-64 50 SC Meter freestyle,"Lopez, Elena",64,1962,Club Sparta A.C.,6,"1:04,34",64340,"1:01,87",61870,valid,"6 Lopez, Elena 64 Club Sparta A.C. 1:04.34 1:01.87 3"
11,33,9,women 60-64 50 SC Meter freestyle,"Nader, Patricia",61,1965,Club Sparta A.C.,7,"1:15,21",75210,"1:06,11",66110,valid,"7 Nader, Patricia 61 Club Sparta A.C. 1:15.21 1:06.11 2"
11,35,9,women 65-69 50 SC Meter freestyle,"Concha, Elizabeth",68,1958,NÑ unñoa Master,,"57,00",57000,DNF,,dnf,"--- Concha, Elizabeth 68 NÑ unñoa Master 57.00 DNF"
11,37,9,women 70-74 50 SC Meter freestyle,"Obredor, Rosa",74,1952,Aquaclub Maipu,1,"53,19",53190,"58,79",58790,valid,"1 Obredor, Rosa 74 Aquaclub Maipu 53.19 58.79 9"
11,38,9,women 70-74 50 SC Meter freestyle,"Barrasa, Silvia",70,1956,Andes Talleres,2,"1:00,00",60000,"1:01,67",61670,valid,"2 Barrasa, Silvia 70 Andes Talleres 1:00.00 1:01.67 7"
11,39,9,women 70-74 50 SC Meter freestyle,"Ruiz, Alicia",70,1956,Andes Talleres,3,"1:01,23",61230,"1:01,82",61820,valid,"3 Ruiz, Alicia 70 Andes Talleres 1:01.23 1:01.82 6"
11,40,9,women 70-74 50 SC Meter freestyle,"Lusso, Berta",73,1953,Andes Talleres,4,"1:21,79",81790,"1:22,59",82590,valid,"4 Lusso, Berta 73 Andes Talleres 1:21.79 1:22.59 5"
11,42,9,women 75-79 50 SC Meter freestyle,"Nunñez, Elizabeth",77,1949,Master Providencia Chile,1,"52,84",52840,"55,51",55510,valid,"1 Nunñez, Elizabeth 77 Master Providencia Chile 52.84 55.51 9"
11,44,9,women 90-94 50 SC Meter freestyle,"Bush, Eliana",92,1934,Delfines DE Las Condes,1,NT,,"1:00,39",60390,valid,"1 Bush, Eliana 92 Delfines DE Las Condes NT 1:00.39 9"
11,46,10,men 19 & Under 50 SC Meter freestyle,"Benegas, Laureano",17,2009,Andes Talleres,1,"27,01",27010,"27,42",27420,valid,"1 Benegas, Laureano 17 Andes Talleres 27.01 27.42 9"
11,47,10,men 19 & Under 50 SC Meter freestyle,"Rodriguez, Joaquin",19,2007,Agua Plena San Rafael,2,"37,00",37000,"33,73",33730,valid,"2 Rodriguez, Joaquin 19 Agua Plena San Rafael 37.00 33.73 7"
11,49,10,men 20-24 50 SC Meter freestyle,"Galetto, Valentino",22,2004,Club Sparta A.C.,1,"27,35",27350,"27,44",27440,valid,"1 Galetto, Valentino 22 Club Sparta A.C. 27.35 27.44 9"
11,50,10,men 20-24 50 SC Meter freestyle,"Gimenez DE Michilis, Tobias",24,2002,Club Sparta A.C.,2,"29,05",29050,"29,26",29260,valid,"2 Gimenez DE Michilis, Tobias 24 Club Sparta A.C. 29.05 29.26 7"
12,5,10,men 20-24 50 SC Meter freestyle,"Gonzalez, Franco",23,2003,Andes Talleres,3,"31,00",31000,"32,13",32130,valid,"3 Gonzalez, Franco 23 Andes Talleres 31.00 32.13 6"
12,6,10,men 20-24 50 SC Meter freestyle,"Flores, Joseí Luis",20,2006,Pedro Aguirre Cerda,4,"29,99",29990,"32,41",32410,valid,"4 Flores, Joseí Luis 20 Pedro Aguirre Cerda 29.99 32.41 5"
12,7,10,men 20-24 50 SC Meter freestyle,"Martinez, Julio",21,2005,Andes Talleres,5,"34,55",34550,"33,30",33300,valid,"5 Martinez, Julio 21 Andes Talleres 34.55 33.30 4"
12,8,10,men 20-24 50 SC Meter freestyle,"Zapata Esquivel, Tomas Benjamin F.",24,2002,Aquaclub Maipu,6,"32,62",32620,"33,44",33440,valid,"6 Zapata Esquivel, Tomas Benjamin F. 24 Aquaclub Maipu 32.62 33.44 3"
12,9,10,men 20-24 50 SC Meter freestyle,"Caro, Martíín",20,2006,Pedro Aguirre Cerda,7,"34,10",34100,"34,08",34080,valid,"7 Caro, Martíín 20 Pedro Aguirre Cerda 34.10 34.08 2"
12,10,10,men 20-24 50 SC Meter freestyle,"Moron, Martin",22,2004,Club Azul Natacion Mendoza,8,"36,93",36930,"35,32",35320,valid,"8 Moron, Martin 22 Club Azul Natacion Mendoza 36.93 35.32 1"
12,11,10,men 20-24 50 SC Meter freestyle,"Chacoín, Manuel",20,2006,Club Sparta A.C.,9,"35,65",35650,"36,46",36460,valid,"9 Chacoín, Manuel 20 Club Sparta A.C. 35.65 36.46"
12,12,10,men 20-24 50 SC Meter freestyle,"Trilla, Ignacio",21,2005,Club Azul Natacion Mendoza,,"32,77",32770,DNF,,dnf,"--- Trilla, Ignacio 21 Club Azul Natacion Mendoza 32.77 DNF"
12,14,10,men 25-29 50 SC Meter freestyle,"Vollmer, Matias A",28,1998,Andes Talleres,1,"27,08",27080,"27,43",27430,valid,"1 Vollmer, Matias A 28 Andes Talleres 27.08 27.43 9"
12,15,10,men 25-29 50 SC Meter freestyle,"Ferro, Bruno A",26,2000,Club Sparta A.C.,2,"28,61",28610,"28,53",28530,valid,"2 Ferro, Bruno A 26 Club Sparta A.C. 28.61 28.53 7"
12,16,10,men 25-29 50 SC Meter freestyle,"Gonzalez, Daniel",27,1999,NÑ unñoa Master,3,"30,00",30000,"28,55",28550,valid,"3 Gonzalez, Daniel 27 NÑ unñoa Master 30.00 28.55 6"
12,17,10,men 25-29 50 SC Meter freestyle,"Ledda, Augusto",26,2000,Club Sparta A.C.,4,"27,49",27490,"28,89",28890,valid,"4 Ledda, Augusto 26 Club Sparta A.C. 27.49 28.89 5"
12,18,10,men 25-29 50 SC Meter freestyle,"Caro P, Cristoíbal Fdo",26,2000,Pedro Aguirre Cerda,5,"28,80",28800,"29,11",29110,valid,"5 Caro P, Cristoíbal Fdo 26 Pedro Aguirre Cerda 28.80 29.11 4"
12,19,10,men 25-29 50 SC Meter freestyle,"Rodriguez, Santi",27,1999,Club Azul Natacion Mendoza,6,"29,30",29300,"30,44",30440,valid,"6 Rodriguez, Santi 27 Club Azul Natacion Mendoza 29.30 30.44 3"
12,20,10,men 25-29 50 SC Meter freestyle,"Scandolera, Lucas",26,2000,Agua Plena San Rafael,7,"36,00",36000,"31,00",31000,valid,"7 Scandolera, Lucas 26 Agua Plena San Rafael 36.00 31.00 2"
12,21,10,men 25-29 50 SC Meter freestyle,"Ventura, Marcos",27,1999,Club Sparta A.C.,8,"31,38",31380,"31,16",31160,valid,"8 Ventura, Marcos 27 Club Sparta A.C. 31.38 31.16 1"
12,22,10,men 25-29 50 SC Meter freestyle,"Bolanños, Kleiber",29,1997,Pedro Aguirre Cerda,9,"36,50",36500,"31,97",31970,valid,"9 Bolanños, Kleiber 29 Pedro Aguirre Cerda 36.50 31.97"
12,23,10,men 25-29 50 SC Meter freestyle,"Meneses, Felipe",27,1999,Pedro Aguirre Cerda,10,"32,10",32100,"32,15",32150,valid,"10 Meneses, Felipe 27 Pedro Aguirre Cerda 32.10 32.15"
12,24,10,men 25-29 50 SC Meter freestyle,"Perez, Maximiliano",28,1998,Agua Plena San Rafael,11,"37,00",37000,"32,83",32830,valid,"11 Perez, Maximiliano 28 Agua Plena San Rafael 37.00 32.83"
12,25,10,men 25-29 50 SC Meter freestyle,"Talfiti, Facundo",28,1998,Aquaclub Maipu,12,"31,16",31160,"33,01",33010,valid,"12 Talfiti, Facundo 28 Aquaclub Maipu 31.16 33.01"
12,26,10,men 25-29 50 SC Meter freestyle,"Bustos Bastias, Brian Gabriel",28,1998,Club Sparta A.C.,13,"35,28",35280,"33,49",33490,valid,"13 Bustos Bastias, Brian Gabriel 28 Club Sparta A.C. 35.28 33.49"
12,27,10,men 25-29 50 SC Meter freestyle,"Ortega, Luciano",28,1998,Aquaclub Maipu,14,"32,20",32200,"35,02",35020,valid,"14 Ortega, Luciano 28 Aquaclub Maipu 32.20 35.02"
12,28,10,men 25-29 50 SC Meter freestyle,"Magallanes, Enzo",29,1997,Aquaclub Maipu,15,"34,36",34360,"35,39",35390,valid,"15 Magallanes, Enzo 29 Aquaclub Maipu 34.36 35.39"
12,29,10,men 25-29 50 SC Meter freestyle,"Ros, Matias",29,1997,Aquaclub Maipu,16,"37,85",37850,"37,23",37230,valid,"16 Ros, Matias 29 Aquaclub Maipu 37.85 37.23"
12,30,10,men 25-29 50 SC Meter freestyle,"Robledo, Mariano",26,2000,Club Sparta A.C.,,"37,21",37210,DNF,,dnf,"--- Robledo, Mariano 26 Club Sparta A.C. 37.21 DNF"
12,32,10,men 30-34 50 SC Meter freestyle,"Parra SM, Nicolaís",31,1995,Pedro Aguirre Cerda,1,"28,20",28200,"27,69",27690,valid,"1 Parra SM, Nicolaís 31 Pedro Aguirre Cerda 28.20 27.69 9"
12,33,10,men 30-34 50 SC Meter freestyle,"Mugnani Valero, Luciano",32,1994,Andes Talleres,2,"29,00",29000,"28,63",28630,valid,"2 Mugnani Valero, Luciano 32 Andes Talleres 29.00 28.63 7"
12,34,10,men 30-34 50 SC Meter freestyle,"Mallea, Abdo",33,1993,Club Sparta A.C.,3,"28,57",28570,"28,71",28710,valid,"3 Mallea, Abdo 33 Club Sparta A.C. 28.57 28.71 6"
12,35,10,men 30-34 50 SC Meter freestyle,"Becerra A., Martíín",30,1996,Pedro Aguirre Cerda,4,"30,08",30080,"29,51",29510,valid,"4 Becerra A., Martíín 30 Pedro Aguirre Cerda 30.08 29.51 5"
12,36,10,men 30-34 50 SC Meter freestyle,"Ortega, Atilio",32,1994,Club Sparta A.C.,5,"30,78",30780,"30,15",30150,valid,"5 Ortega, Atilio 32 Club Sparta A.C. 30.78 30.15 4"
12,37,10,men 30-34 50 SC Meter freestyle,"Castro, Alexis",34,1992,Master Providencia Chile,6,"30,55",30550,"31,16",31160,valid,"*6 Castro, Alexis 34 Master Providencia Chile 30.55 31.16 2. 50"
12,38,10,men 30-34 50 SC Meter freestyle,"Cantoro, Sergio",33,1993,Aquaclub Maipu,6,"29,14",29140,"31,16",31160,valid,"*6 Cantoro, Sergio 33 Aquaclub Maipu 29.14 31.16 2. 50"
12,39,10,men 30-34 50 SC Meter freestyle,"Ventura, Maxi",32,1994,Club Azul Natacion Mendoza,8,"32,76",32760,"32,47",32470,valid,"8 Ventura, Maxi 32 Club Azul Natacion Mendoza 32.76 32.47 1"
12,40,10,men 30-34 50 SC Meter freestyle,"Barrera, Diego",32,1994,Club Azul Natacion Mendoza,9,"37,00",37000,"33,01",33010,valid,"9 Barrera, Diego 32 Club Azul Natacion Mendoza 37.00 33.01"
12,41,10,men 30-34 50 SC Meter freestyle,"Alcaraz, Matias",33,1993,Club Sparta A.C.,10,"35,59",35590,"33,59",33590,valid,"10 Alcaraz, Matias 33 Club Sparta A.C. 35.59 33.59"
12,42,10,men 30-34 50 SC Meter freestyle,"Bront, Matias",31,1995,Club Sparta A.C.,11,"35,12",35120,"34,06",34060,valid,"11 Bront, Matias 31 Club Sparta A.C. 35.12 34.06"
12,43,10,men 30-34 50 SC Meter freestyle,"Morales, Jesus",33,1993,Club Sparta A.C.,12,"34,52",34520,"34,36",34360,valid,"12 Morales, Jesus 33 Club Sparta A.C. 34.52 34.36"
12,44,10,men 30-34 50 SC Meter freestyle,"Lelio, Leandro",30,1996,Club Sparta A.C.,13,"45,21",45210,"35,20",35200,valid,"13 Lelio, Leandro 30 Club Sparta A.C. 45.21 35.20"
12,45,10,men 30-34 50 SC Meter freestyle,"Romero, Gonzalo",33,1993,Club Sparta A.C.,14,"38,21",38210,"37,13",37130,valid,"14 Romero, Gonzalo 33 Club Sparta A.C. 38.21 37.13"
12,46,10,men 30-34 50 SC Meter freestyle,"Degiorgi, Emiliano",34,1992,Club Sparta A.C.,15,"39,33",39330,"38,22",38220,valid,"15 Degiorgi, Emiliano 34 Club Sparta A.C. 39.33 38.22"
12,47,10,men 30-34 50 SC Meter freestyle,"Magnenat, Javier",34,1992,Agua Plena San Rafael,,"37,00",37000,DNF,,dnf,"--- Magnenat, Javier 34 Agua Plena San Rafael 37.00 DNF"
12,48,10,men 30-34 50 SC Meter freestyle,"Maldonado, Nicolas",31,1995,Agua Plena San Rafael,,"54,00",54000,DNF,,dnf,"--- Maldonado, Nicolas 31 Agua Plena San Rafael 54.00 DNF"
12,50,10,men 35-39 50 SC Meter freestyle,"Alchapar, Oscar Alejandro",35,1991,Club Sparta A.C.,1,"27,76",27760,"28,66",28660,valid,"1 Alchapar, Oscar Alejandro 35 Club Sparta A.C. 27.76 28.66 9"
12,51,10,men 35-39 50 SC Meter freestyle,"Celaya, Ariel",36,1990,Aquaclub Maipu,2,"28,56",28560,"29,65",29650,valid,"2 Celaya, Ariel 36 Aquaclub Maipu 28.56 29.65 7"
12,52,10,men 35-39 50 SC Meter freestyle,"Castro, Javier",35,1991,Club Sparta A.C.,3,"29,96",29960,"30,30",30300,valid,"3 Castro, Javier 35 Club Sparta A.C. 29.96 30.30 6"
12,53,10,men 35-39 50 SC Meter freestyle,"Mansilla, Juan",35,1991,Club Sparta A.C.,4,"29,53",29530,"30,42",30420,valid,"4 Mansilla, Juan 35 Club Sparta A.C. 29.53 30.42 5"
12,54,10,men 35-39 50 SC Meter freestyle,"Rubin, Fernando",39,1987,Club DE Natacion Atlantis,5,"31,20",31200,"31,66",31660,valid,"5 Rubin, Fernando 39 Club DE Natacion Atlantis 31.20 31.66 4"
13,5,10,men 35-39 50 SC Meter freestyle,"Yanzon, Matias",39,1987,Club Sparta A.C.,6,"35,48",35480,"34,96",34960,valid,"6 Yanzon, Matias 39 Club Sparta A.C. 35.48 34.96 3"
13,6,10,men 35-39 50 SC Meter freestyle,"Barreto, Yuhneyber",39,1987,Pedro Aguirre Cerda,7,"35,40",35400,"37,36",37360,valid,"7 Barreto, Yuhneyber 39 Pedro Aguirre Cerda 35.40 37.36 2"
13,7,10,men 35-39 50 SC Meter freestyle,"Rodriguez, Alberto",36,1990,Club Sparta A.C.,8,"51,29",51290,"47,30",47300,valid,"8 Rodriguez, Alberto 36 Club Sparta A.C. 51.29 47.30 1"
13,8,10,men 35-39 50 SC Meter freestyle,"Nievas, Emmanuel",35,1991,Club Sparta A.C.,,"33,51",33510,DNF,,dnf,"--- Nievas, Emmanuel 35 Club Sparta A.C. 33.51 DNF"
13,10,10,men 40-44 50 SC Meter freestyle,"Peralta, Leonardo",43,1983,Aquaclub Maipu,1,"29,94",29940,"28,04",28040,valid,"1 Peralta, Leonardo 43 Aquaclub Maipu 29.94 28.04 9"
13,11,10,men 40-44 50 SC Meter freestyle,"Azevedo, Marcio",44,1982,Club Sparta A.C.,2,"27,66",27660,"28,38",28380,valid,"2 Azevedo, Marcio 44 Club Sparta A.C. 27.66 28.38 7"
13,12,10,men 40-44 50 SC Meter freestyle,"Castilla, Emiliano",43,1983,Andes Talleres,3,"30,00",30000,"30,53",30530,valid,"3 Castilla, Emiliano 43 Andes Talleres 30.00 30.53 6"
13,13,10,men 40-44 50 SC Meter freestyle,"Turela, Marcos",40,1986,Andes Talleres,4,"30,85",30850,"32,75",32750,valid,"4 Turela, Marcos 40 Andes Talleres 30.85 32.75 5"
13,14,10,men 40-44 50 SC Meter freestyle,"Calvet, Miguel",43,1983,Andes Talleres,5,"32,32",32320,"33,60",33600,valid,"5 Calvet, Miguel 43 Andes Talleres 32.32 33.60 4"
13,15,10,men 40-44 50 SC Meter freestyle,"Maron, Horacio",44,1982,Club Sparta A.C.,6,"35,00",35000,"33,76",33760,valid,"6 Maron, Horacio 44 Club Sparta A.C. 35.00 33.76 3"
13,16,10,men 40-44 50 SC Meter freestyle,"Martin, Leonardo",44,1982,Andes Talleres,7,"32,00",32000,"34,75",34750,valid,"7 Martin, Leonardo 44 Andes Talleres 32.00 34.75 2"
13,17,10,men 40-44 50 SC Meter freestyle,"Maza, Carlos",40,1986,Club Sparta A.C.,8,"36,27",36270,"34,85",34850,valid,"8 Maza, Carlos 40 Club Sparta A.C. 36.27 34.85 1"
13,18,10,men 40-44 50 SC Meter freestyle,"Escudero, Daniel",40,1986,Club Sparta A.C.,9,"39,65",39650,"37,06",37060,valid,"9 Escudero, Daniel 40 Club Sparta A.C. 39.65 37.06"
13,19,10,men 40-44 50 SC Meter freestyle,"Munñoz, Carlos",42,1984,Club Dep Master Magallanes,,"35,00",35000,DNF,,dnf,"--- Munñoz, Carlos 42 Club Dep Master Magallanes 35.00 DNF"
13,21,10,men 45-49 50 SC Meter freestyle,"Camargo, Pablo Sergio",46,1980,Aquaclub Maipu,1,"33,39",33390,"33,62",33620,valid,"1 Camargo, Pablo Sergio 46 Aquaclub Maipu 33.39 33.62 9"
13,22,10,men 45-49 50 SC Meter freestyle,"Profili, Osvaldo L",47,1979,Club Sparta A.C.,2,"33,87",33870,"33,83",33830,valid,"2 Profili, Osvaldo L 47 Club Sparta A.C. 33.87 33.83 7"
13,23,10,men 45-49 50 SC Meter freestyle,"Roman, Nestor M",47,1979,Club Sparta A.C.,3,"38,84",38840,"37,03",37030,valid,"3 Roman, Nestor M 47 Club Sparta A.C. 38.84 37.03 6"
13,24,10,men 45-49 50 SC Meter freestyle,"Catelino, Daniel",49,1977,Andes Talleres,4,"38,00",38000,"39,86",39860,valid,"4 Catelino, Daniel 49 Andes Talleres 38.00 39.86 5"
13,25,10,men 45-49 50 SC Meter freestyle,"Soria, Gabriel",47,1979,Master Providencia Chile,5,"47,19",47190,"48,25",48250,valid,"5 Soria, Gabriel 47 Master Providencia Chile 47.19 48.25 4"
13,27,10,men 50-54 50 SC Meter freestyle,"Boreto, Federico",50,1976,Andes Talleres,1,"29,00",29000,"30,06",30060,valid,"1 Boreto, Federico 50 Andes Talleres 29.00 30.06 9"
13,28,10,men 50-54 50 SC Meter freestyle,"Catalan, Marcelo",52,1974,Master Providencia Chile,2,"31,00",31000,"31,17",31170,valid,"2 Catalan, Marcelo 52 Master Providencia Chile 31.00 31.17 7"
13,29,10,men 50-54 50 SC Meter freestyle,"Lucero, Gaston",50,1976,Club Sparta A.C.,3,"33,39",33390,"31,71",31710,valid,"3 Lucero, Gaston 50 Club Sparta A.C. 33.39 31.71 6"
13,30,10,men 50-54 50 SC Meter freestyle,"Henrííquez, Pablo",54,1972,Andes Talleres,4,"34,99",34990,"36,93",36930,valid,"4 Henrííquez, Pablo 54 Andes Talleres 34.99 36.93 5"
13,31,10,men 50-54 50 SC Meter freestyle,"Sosa, Carlos",50,1976,Aquaclub Maipu,5,"40,47",40470,"39,05",39050,valid,"5 Sosa, Carlos 50 Aquaclub Maipu 40.47 39.05 4"
13,32,10,men 50-54 50 SC Meter freestyle,"Cabrera, Hernan",53,1973,Club Sparta A.C.,6,"39,87",39870,"39,79",39790,valid,"6 Cabrera, Hernan 53 Club Sparta A.C. 39.87 39.79 3"
13,33,10,men 50-54 50 SC Meter freestyle,"Romo, Fabri",52,1974,Club Azul Natacion Mendoza,7,"42,73",42730,"41,13",41130,valid,"7 Romo, Fabri 52 Club Azul Natacion Mendoza 42.73 41.13 2"
13,34,10,men 50-54 50 SC Meter freestyle,"Medina, Carlos",53,1973,Master Providencia Chile,8,"1:25,00",85000,"1:07,21",67210,valid,"8 Medina, Carlos 53 Master Providencia Chile 1:25.00 1:07.21 1"
13,36,10,men 55-59 50 SC Meter freestyle,"Smith, Carlos",58,1968,Master Providencia Chile,1,"32,45",32450,"33,37",33370,valid,"1 Smith, Carlos 58 Master Providencia Chile 32.45 33.37 9"
13,37,10,men 55-59 50 SC Meter freestyle,"Perissa, Alejandro",58,1968,Andes Talleres,2,"33,14",33140,"33,75",33750,valid,"2 Perissa, Alejandro 58 Andes Talleres 33.14 33.75 7"
13,38,10,men 55-59 50 SC Meter freestyle,"Figueroa, Miguel",59,1967,Club Azul Natacion Mendoza,3,"38,83",38830,"39,98",39980,valid,"3 Figueroa, Miguel 59 Club Azul Natacion Mendoza 38.83 39.98 6"
13,40,10,men 60-64 50 SC Meter freestyle,"Pavoni, Ricardo O",63,1963,Andes Talleres,1,NT,,"37,25",37250,valid,"1 Pavoni, Ricardo O 63 Andes Talleres NT 37.25 9"
13,41,10,men 60-64 50 SC Meter freestyle,"Oliva, Ricardo",61,1965,Club Sparta A.C.,2,"40,61",40610,"41,62",41620,valid,"2 Oliva, Ricardo 61 Club Sparta A.C. 40.61 41.62 7"
13,43,10,men 65-69 50 SC Meter freestyle,"Lucero, Carlos A",66,1960,Area Club San Luis,1,"34,75",34750,"37,07",37070,valid,"1 Lucero, Carlos A 66 Area Club San Luis 34.75 37.07 9"
13,44,10,men 65-69 50 SC Meter freestyle,"Cabello, Jorge",68,1958,Penñalolen Master,2,"34,00",34000,"37,99",37990,valid,"2 Cabello, Jorge 68 Penñalolen Master 34.00 37.99 7"
13,45,10,men 65-69 50 SC Meter freestyle,"Domina, Ricardo",67,1959,Club Sparta A.C.,3,"34,44",34440,"39,53",39530,valid,"3 Domina, Ricardo 67 Club Sparta A.C. 34.44 39.53 6"
13,46,10,men 65-69 50 SC Meter freestyle,"Cabello Tilleríía, Andre ís",69,1957,Penñalolen Master,4,"37,00",37000,"40,00",40000,valid,"4 Cabello Tilleríía, Andre ís 69 Penñalolen Master 37.00 40.00 5"
13,47,10,men 65-69 50 SC Meter freestyle,"Aguirre, Miguel",68,1958,Agua Plena San Rafael,5,"40,00",40000,"47,07",47070,valid,"5 Aguirre, Miguel 68 Agua Plena San Rafael 40.00 47.07 4"
13,48,10,men 65-69 50 SC Meter freestyle,"Perez, Rafael",67,1959,NÑ unñoa Master,6,"1:00,00",60000,"1:07,52",67520,valid,"6 Perez, Rafael 67 NÑ unñoa Master 1:00.00 1:07.52 3"
