page_number,line_number,event_number,event_name,athlete_name,age_at_event,birth_year_estimated,club_name,rank_position,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,raw_line
26,47,8,men 75-79 100 LC Meter breaststroke,"Zepeda, Ricardo",76,1950,Penalolen Master,1,"2:32,00",152000,"2:20,73",140730,valid,"1 Zepeda, Ricardo 76 Penalolen Master 2:32,00 2:20,73"
26,48,8,men 75-79 100 LC Meter breaststroke,"Gojanovic, Jure",75,1951,Lo Que Boto La Ola,2,"2:20,00",140000,"2:33,80",153800,valid,"2 Gojanovic, Jure 75 Lo Que Boto La Ola 2:20,00 2:33,80"
26,50,8,men 80-84 100 LC Meter breaststroke,"Ferrando, Nestor",84,1942,Nunoa Master,1,"3:20,50",200500,"3:14,35",194350,valid,"1 Ferrando, Nestor 84 Nunoa Master 3:20,50 3:14,35"
27,5,9,women 20-24 100 LC Meter butterfly,"Vega, Maria Jose",24,2002,Santiago Deportes,,"1:39,00",99000,"X1:41,31",101310,unknown,"--- Vega, Maria Jose 24 Santiago Deportes 1:39,00 X1:41,31"
27,6,9,women 20-24 100 LC Meter butterfly,"Gonzalez, Constanza",24,2002,Nunoa Master,,"1:50,00",110000,"X1:54,70",114700,unknown,"--- Gonzalez, Constanza 24 Nunoa Master 1:50,00 X1:54,70"
27,8,9,women 25-29 100 LC Meter butterfly,"Munñoz, Isidora",28,1998,Stadio Italiano,1,"1:30,00",90000,"1:32,14",92140,valid,"1 Munñoz, Isidora 28 Stadio Italiano 1:30,00 1:32,14"
27,9,9,women 25-29 100 LC Meter butterfly,"Quispe, Nicole",28,1998,Goura Swim Team,2,"1:35,00",95000,"1:35,01",95010,valid,"2 Quispe, Nicole 28 Goura Swim Team 1:35,00 1:35,01"
27,10,9,women 25-29 100 LC Meter butterfly,"Rangel, Gabriela",26,2000,Lozada Swim Team,3,"1:44,00",104000,"1:42,39",102390,valid,"3 Rangel, Gabriela 26 Lozada Swim Team 1:44,00 1:42,39"
27,12,9,women 30-34 100 LC Meter butterfly,"Correa, Carolina",34,1992,Nunoa Master,1,"1:15,00",75000,"1:15,24",75240,valid,"1 Correa, Carolina 34 Nunoa Master 1:15,00 1:15,24"
27,13,9,women 30-34 100 LC Meter butterfly,"Guzman, Maria",32,1994,Lozada Swim Team,2,"1:35,00",95000,"1:24,54",84540,valid,"2 Guzman, Maria 32 Lozada Swim Team 1:35,00 1:24,54"
27,14,9,women 30-34 100 LC Meter butterfly,"Gomez, Maria Jose",30,1996,Santiago Deportes,3,"1:40,00",100000,"1:34,31",94310,valid,"3 Gomez, Maria Jose 30 Santiago Deportes 1:40,00 1:34,31"
27,15,9,women 30-34 100 LC Meter butterfly,"Barria, Jazmin",33,1993,Manateam Swim,4,"1:46,00",106000,"1:58,13",118130,valid,"4 Barria, Jazmin 33 Manateam Swim 1:46,00 1:58,13"
27,17,9,women 35-39 100 LC Meter butterfly,"Revilla, Elvismar",35,1991,Lozada Swim Team,1,"1:17,90",77900,"1:17,36",77360,valid,"1 Revilla, Elvismar 35 Lozada Swim Team 1:17,90 1:17,36"
27,18,9,women 35-39 100 LC Meter butterfly,"Vacher, Francisca",35,1991,Golden,2,"1:30,00",90000,"1:26,40",86400,valid,"2 Vacher, Francisca 35 Golden 1:30,00 1:26,40"
27,19,9,women 35-39 100 LC Meter butterfly,"Godoy, Marbelys",38,1988,Nunoa Master,3,"1:39,00",99000,"1:27,22",87220,valid,"3 Godoy, Marbelys 38 Nunoa Master 1:39,00 1:27,22"
27,20,9,women 35-39 100 LC Meter butterfly,"Nunñez, Sabine",38,1988,Aquateam,4,"1:55,00",115000,"1:47,51",107510,valid,"4 Nunñez, Sabine 38 Aquateam 1:55,00 1:47,51"
27,21,9,women 35-39 100 LC Meter butterfly,"Puebla, Tania",35,1991,Aguila Natacion,5,"2:01,00",121000,"1:58,41",118410,valid,"5 Puebla, Tania 35 Aguila Natacion 2:01,00 1:58,41"
27,23,9,women 40-44 100 LC Meter butterfly,"Turcotte, Isabelle",41,1985,Delfines de las Condes,1,"1:44,00",104000,"1:36,89",96890,valid,"1 Turcotte, Isabelle 41 Delfines de las Condes 1:44,00 1:36,89"
27,25,9,women 45-49 100 LC Meter butterfly,"Rivas, Carolina",49,1977,Delfines de las Condes,1,"3:30,00",210000,"2:39,00",159000,valid,"1 Rivas, Carolina 49 Delfines de las Condes 3:30,00 2:39,00"
27,27,9,women 55-59 100 LC Meter butterfly,"Lizana, Loreto",55,1971,Stadio Italiano,1,"1:45,00",105000,"1:43,04",103040,valid,"1 Lizana, Loreto 55 Stadio Italiano 1:45,00 1:43,04"
27,29,9,men 20-24 100 LC Meter butterfly,"Henriquez, Cristian",23,2003,Ironswim Master,,"1:04,00",64000,"X1:09,72",69720,unknown,"--- Henriquez, Cristian 23 Ironswim Master 1:04,00 X1:09,72"
27,31,9,men 25-29 100 LC Meter butterfly,"Barros, Sergio",28,1998,Estadio Espanñol,1,"1:10,50",70500,"1:10,74",70740,valid,"1 Barros, Sergio 28 Estadio Espanñol 1:10,50 1:10,74"
27,32,9,men 25-29 100 LC Meter butterfly,"Machado, Vicente",29,1997,Goura Swim Team,2,"1:10,00",70000,"1:10,80",70800,valid,"2 Machado, Vicente 29 Goura Swim Team 1:10,00 1:10,80"
27,33,9,men 25-29 100 LC Meter butterfly,"Ortego, Ignacio",26,2000,Estadio Espanñol,3,"1:05,00",65000,"1:10,92",70920,valid,"3 Ortego, Ignacio 26 Estadio Espanñol 1:05,00 1:10,92"
27,34,9,men 25-29 100 LC Meter butterfly,"Figueroa, Simon",29,1997,Goura Swim Team,4,"1:10,00",70000,"1:11,22",71220,valid,"4 Figueroa, Simon 29 Goura Swim Team 1:10,00 1:11,22"
27,35,9,men 25-29 100 LC Meter butterfly,"Monsalve, Nicolas",27,1999,Natacion Master Recoleta,5,"1:36,00",96000,"1:34,87",94870,valid,"5 Monsalve, Nicolas 27 Natacion Master Recoleta 1:36,00 1:34,87"
27,36,9,men 25-29 100 LC Meter butterfly,"Walter, Raul",26,2000,Cien por Ciento Swim,6,"2:00,00",120000,"1:49,59",109590,valid,"6 Walter, Raul 26 Cien por Ciento Swim 2:00,00 1:49,59"
27,37,9,men 25-29 100 LC Meter butterfly,"Bennewitz, Martin",29,1997,Estadio Espanñol,7,"1:56,78",116780,"2:24,11",144110,valid,"7 Bennewitz, Martin 29 Estadio Espanñol 1:56,78 2:24,11"
27,39,9,men 30-34 100 LC Meter butterfly,"Torres, Giovanni",30,1996,Goura Swim Team,1,"1:04,00",64000,"1:06,35",66350,valid,"1 Torres, Giovanni 30 Goura Swim Team 1:04,00 1:06,35"
27,40,9,men 30-34 100 LC Meter butterfly,"Diaz, Camilo",32,1994,Goura Swim Team,2,"1:06,00",66000,"1:07,33",67330,valid,"2 Diaz, Camilo 32 Goura Swim Team 1:06,00 1:07,33"
27,41,9,men 30-34 100 LC Meter butterfly,"Segovia, Pedro",32,1994,Lozada Swim Team,3,"1:20,00",80000,"1:09,31",69310,valid,"3 Segovia, Pedro 32 Lozada Swim Team 1:20,00 1:09,31"
27,42,9,men 30-34 100 LC Meter butterfly,"Ibarra, Gustavo",34,1992,Goura Swim Team,4,"1:09,00",69000,"1:10,46",70460,valid,"4 Ibarra, Gustavo 34 Goura Swim Team 1:09,00 1:10,46"
27,43,9,men 30-34 100 LC Meter butterfly,"Nava, Juan",30,1996,Nunoa Master,5,"1:14,00",74000,"1:17,42",77420,valid,"5 Nava, Juan 30 Nunoa Master 1:14,00 1:17,42"
27,44,9,men 30-34 100 LC Meter butterfly,"Perez, Jonathan",34,1992,Lozada Swim Team,6,"1:30,00",90000,"1:28,01",88010,valid,"6 Perez, Jonathan 34 Lozada Swim Team 1:30,00 1:28,01"
27,46,9,men 35-39 100 LC Meter butterfly,"Contreras, Freddy",38,1988,Lozada Swim Team,1,"1:00,18",60180,"1:02,09",62090,valid,"1 Contreras, Freddy 38 Lozada Swim Team 1:00,18 1:02,09"
27,47,9,men 35-39 100 LC Meter butterfly,"Polo, David",37,1989,Lozada Swim Team,2,"1:15,99",75990,"1:09,39",69390,valid,"2 Polo, David 37 Lozada Swim Team 1:15,99 1:09,39"
27,48,9,men 35-39 100 LC Meter butterfly,"Contador, Juan Ignacio",35,1991,Stadio Italiano,3,"1:07,00",67000,"1:09,46",69460,valid,"3 Contador, Juan Ignacio 35 Stadio Italiano 1:07,00 1:09,46"
27,49,9,men 35-39 100 LC Meter butterfly,"Huerta, Francisco",39,1987,Estadio Espanñol,4,"1:08,00",68000,"1:11,74",71740,valid,"4 Huerta, Francisco 39 Estadio Espanñol 1:08,00 1:11,74"
27,50,9,men 35-39 100 LC Meter butterfly,"Garcia, Felipe",36,1990,Condrictios Team,5,"1:15,00",75000,"1:12,26",72260,valid,"5 Garcia, Felipe 36 Condrictios Team 1:15,00 1:12,26"
28,5,9,men 35-39 100 LC Meter butterfly,"Herrera, Felipe",36,1990,Master Vitacura,6,"1:12,00",72000,"1:17,33",77330,valid,"6 Herrera, Felipe 36 Master Vitacura 1:12,00 1:17,33"
28,6,9,men 35-39 100 LC Meter butterfly,"Rivera, Camilo",36,1990,Goura Swim Team,7,"1:19,00",79000,"1:18,85",78850,valid,"7 Rivera, Camilo 36 Goura Swim Team 1:19,00 1:18,85"
28,7,9,men 35-39 100 LC Meter butterfly,"Le Cerf, Patricio",36,1990,Orinoco Swim Team,8,"1:40,00",100000,"1:49,27",109270,valid,"8 Le Cerf, Patricio 36 Orinoco Swim Team 1:40,00 1:49,27"
28,9,9,men 40-44 100 LC Meter butterfly,"Hernandez, Williams",41,1985,Ironswim Master,1,"1:30,00",90000,"1:14,27",74270,valid,"1 Hernandez, Williams 41 Ironswim Master 1:30,00 1:14,27"
28,10,9,men 40-44 100 LC Meter butterfly,"Bricenño, Carlos",41,1985,Cien por Ciento Swim,2,"1:20,00",80000,"1:17,63",77630,valid,"2 Bricenño, Carlos 41 Cien por Ciento Swim 1:20,00 1:17,63"
28,11,9,men 40-44 100 LC Meter butterfly,"Gonzalez, Rodrigo",40,1986,Lo Que Boto La Ola,3,"1:25,36",85360,"1:31,57",91570,valid,"3 Gonzalez, Rodrigo 40 Lo Que Boto La Ola 1:25,36 1:31,57"
28,12,9,men 40-44 100 LC Meter butterfly,"Velasco, Alejandro",44,1982,Lozada Swim Team,4,"1:40,00",100000,"1:41,13",101130,valid,"4 Velasco, Alejandro 44 Lozada Swim Team 1:40,00 1:41,13"
28,14,9,men 45-49 100 LC Meter butterfly,"Valenzuela, Patricio",48,1978,Ironswim Master,1,"1:30,00",90000,"1:36,42",96420,valid,"1 Valenzuela, Patricio 48 Ironswim Master 1:30,00 1:36,42"
28,16,9,men 50-54 100 LC Meter butterfly,"Duran R, Fernando Andres",52,1974,Club Deportivo UC,1,"1:19,35",79350,"1:24,68",84680,valid,"1 Duran R, Fernando Andres 52 Club Deportivo UC 1:19,35 1:24,68"
28,17,9,men 50-54 100 LC Meter butterfly,"Matulic L, Wladimir",53,1973,Club Deportivo UC,2,"1:40,34",100340,"1:33,39",93390,valid,"2 Matulic L, Wladimir 53 Club Deportivo UC 1:40,34 1:33,39"
28,18,9,men 50-54 100 LC Meter butterfly,"Lucena, Larry",51,1975,Nunoa Master,3,"1:39,10",99100,"1:45,05",105050,valid,"3 Lucena, Larry 51 Nunoa Master 1:39,10 1:45,05"
28,19,9,men 50-54 100 LC Meter butterfly,"Bastidas, Marcelo",52,1974,Fullmar,4,"1:40,00",100000,"1:53,45",113450,valid,"4 Bastidas, Marcelo 52 Fullmar 1:40,00 1:53,45"
28,21,9,men 55-59 100 LC Meter butterfly,"Uribe, Daniel",55,1971,Nunoa Master,1,"2:00,00",120000,"2:08,30",128300,valid,"1 Uribe, Daniel 55 Nunoa Master 2:00,00 2:08,30"
28,23,9,men 60-64 100 LC Meter butterfly,"Fonturbel, Alberto",60,1966,Master Providencia,1,"1:43,00",103000,"1:45,30",105300,valid,"1 Fonturbel, Alberto 60 Master Providencia 1:43,00 1:45,30"
28,24,9,men 60-64 100 LC Meter butterfly,"Jimenez, Andres",61,1965,Natacion Buin,2,"1:50,00",110000,"1:50,52",110520,valid,"2 Jimenez, Andres 61 Natacion Buin 1:50,00 1:50,52"
28,26,9,men 65-69 100 LC Meter butterfly,"Huber, Harald",67,1959,Stadio Italiano,1,"1:42,00",102000,"1:44,31",104310,valid,"1 Huber, Harald 67 Stadio Italiano 1:42,00 1:44,31"
28,27,9,men 65-69 100 LC Meter butterfly,"Mimica, Axel",67,1959,Delfines de las Condes,2,"2:05,00",125000,"1:50,82",110820,valid,"2 Mimica, Axel 67 Delfines de las Condes 2:05,00 1:50,82"
28,28,9,men 65-69 100 LC Meter butterfly,"Toledo, Fredi",67,1959,Natacion Master Recoleta,3,"2:09,00",129000,"2:06,22",126220,valid,"3 Toledo, Fredi 67 Natacion Master Recoleta 2:09,00 2:06,22"
28,30,9,men 70-74 100 LC Meter butterfly,"Bosshardt, Rolf",70,1956,Master San Bernardo,1,"2:15,00",135000,"2:12,68",132680,valid,"1 Bosshardt, Rolf 70 Master San Bernardo 2:15,00 2:12,68"
28,31,9,men 70-74 100 LC Meter butterfly,"Vasquez, Oscar",71,1955,Aquamaster Chillan,2,"2:42,00",162000,"2:55,89",175890,valid,"2 Vasquez, Oscar 71 Aquamaster Chillan 2:42,00 2:55,89"
28,33,9,men 75-79 100 LC Meter butterfly,"Guerra B, Manfredo",75,1951,Calambre Swim Team,1,"1:45,00",105000,"1:45,48",105480,valid,"1 Guerra B, Manfredo 75 Calambre Swim Team 1:45,00 1:45,48"
28,35,10,women 20-24 100 LC Meter freestyle,"Rauch, Emma",22,2004,Stadio Italiano,,"1:10,00",70000,"X1:15,32",75320,unknown,"--- Rauch, Emma 22 Stadio Italiano 1:10,00 X1:15,32"
28,37,10,women 25-29 100 LC Meter freestyle,"Badilla, Claudia",27,1999,Aquamaster Chillan,1,"1:08,00",68000,"1:09,78",69780,valid,"1 Badilla, Claudia 27 Aquamaster Chillan 1:08,00 1:09,78"
28,38,10,women 25-29 100 LC Meter freestyle,"Perea, Rocio",26,2000,Copiapo Swim,2,"1:09,00",69000,"1:10,49",70490,valid,"2 Perea, Rocio 26 Copiapo Swim 1:09,00 1:10,49"
28,39,10,women 25-29 100 LC Meter freestyle,"Quispe, Nicole",28,1998,Goura Swim Team,3,"1:20,00",80000,"1:16,72",76720,valid,"3 Quispe, Nicole 28 Goura Swim Team 1:20,00 1:16,72"
28,40,10,women 25-29 100 LC Meter freestyle,"Aliste, Camila",28,1998,Goura Swim Team,4,"1:15,00",75000,"1:17,41",77410,valid,"4 Aliste, Camila 28 Goura Swim Team 1:15,00 1:17,41"
28,41,10,women 25-29 100 LC Meter freestyle,"Cardenas, Ambar",26,2000,Nunoa Master,5,"1:13,00",73000,"1:18,11",78110,valid,"5 Cardenas, Ambar 26 Nunoa Master 1:13,00 1:18,11"
28,42,10,women 25-29 100 LC Meter freestyle,"Nunñez, Claudia",25,2001,Aquateam,6,"1:20,60",80600,"1:18,67",78670,valid,"6 Nunñez, Claudia 25 Aquateam 1:20,60 1:18,67"
28,43,10,women 25-29 100 LC Meter freestyle,"Montecinos, Sandra",28,1998,Nunoa Master,7,"1:21,00",81000,"1:20,87",80870,valid,"7 Montecinos, Sandra 28 Nunoa Master 1:21,00 1:20,87"
28,44,10,women 25-29 100 LC Meter freestyle,"Iriarte, Rocio",27,1999,Squadra Proswim,8,"1:25,00",85000,"1:23,84",83840,valid,"8 Iriarte, Rocio 27 Squadra Proswim 1:25,00 1:23,84"
28,45,10,women 25-29 100 LC Meter freestyle,"Tavali, Antonella",29,1997,Stadio Italiano,9,"2:00,00",120000,"1:28,70",88700,valid,"9 Tavali, Antonella 29 Stadio Italiano 2:00,00 1:28,70"
28,46,10,women 25-29 100 LC Meter freestyle,"Torres, Magdalena",27,1999,CS Maipu,10,"1:34,76",94760,"1:29,20",89200,valid,"10 Torres, Magdalena 27 CS Maipu 1:34,76 1:29,20"
28,47,10,women 25-29 100 LC Meter freestyle,"Bravo, Alejandra",25,2001,Lozada Swim Team,11,"1:45,00",105000,"1:32,10",92100,valid,"11 Bravo, Alejandra 25 Lozada Swim Team 1:45,00 1:32,10"
28,49,10,women 30-34 100 LC Meter freestyle,"Spuhr, Marianne",32,1994,Estadio Espanñol,1,"1:06,00",66000,"1:07,81",67810,valid,"1 Spuhr, Marianne 32 Estadio Espanñol 1:06,00 1:07,81"
29,5,10,women 30-34 100 LC Meter freestyle,"Correa, Carolina",34,1992,Nunoa Master,2,"1:08,10",68100,"1:08,65",68650,valid,"2 Correa, Carolina 34 Nunoa Master 1:08,10 1:08,65"
29,6,10,women 30-34 100 LC Meter freestyle,"Banchieri, Macarena",30,1996,Stadio Italiano,3,"1:12,00",72000,"1:12,04",72040,valid,"3 Banchieri, Macarena 30 Stadio Italiano 1:12,00 1:12,04"
29,7,10,women 30-34 100 LC Meter freestyle,"Rojas, Ana",33,1993,Lozada Swim Team,4,"1:17,00",77000,"1:14,02",74020,valid,"4 Rojas, Ana 33 Lozada Swim Team 1:17,00 1:14,02"
29,8,10,women 30-34 100 LC Meter freestyle,"Badilla, Estefania",30,1996,Aquamaster Chillan,5,"1:17,00",77000,"1:18,72",78720,valid,"5 Badilla, Estefania 30 Aquamaster Chillan 1:17,00 1:18,72"
29,9,10,women 30-34 100 LC Meter freestyle,"Solans, Ines",34,1992,Goura Swim Team,6,"1:15,00",75000,"1:19,42",79420,valid,"6 Solans, Ines 34 Goura Swim Team 1:15,00 1:19,42"
29,10,10,women 30-34 100 LC Meter freestyle,"Regaldis, Andrea",30,1996,Aguila Natacion,7,"1:50,00",110000,"1:26,55",86550,valid,"7 Regaldis, Andrea 30 Aguila Natacion 1:50,00 1:26,55"
29,11,10,women 30-34 100 LC Meter freestyle,"Bustos, Constanza",34,1992,CS Maipu,8,"1:30,62",90620,"1:27,20",87200,valid,"8 Bustos, Constanza 34 CS Maipu 1:30,62 1:27,20"
29,12,10,women 30-34 100 LC Meter freestyle,"Escudero, Francesca",31,1995,Lozada Swim Team,9,"1:30,00",90000,"1:27,69",87690,valid,"9 Escudero, Francesca 31 Lozada Swim Team 1:30,00 1:27,69"
29,13,10,women 30-34 100 LC Meter freestyle,"Gonzalez, Tracy",34,1992,Nunoa Master,10,"2:50,00",170000,"1:28,74",88740,valid,"10 Gonzalez, Tracy 34 Nunoa Master 2:50,00 1:28,74"
29,14,10,women 30-34 100 LC Meter freestyle,"Ortega, Katerine",34,1992,Condrictios Team,11,"2:00,00",120000,"1:32,09",92090,valid,"11 Ortega, Katerine 34 Condrictios Team 2:00,00 1:32,09"
29,15,10,women 30-34 100 LC Meter freestyle,"Salinas, Consuelo",30,1996,Santiago Deportes,12,"1:45,00",105000,"1:37,81",97810,valid,"12 Salinas, Consuelo 30 Santiago Deportes 1:45,00 1:37,81"
29,16,10,women 30-34 100 LC Meter freestyle,"Castanñeda, Belen",31,1995,Condrictios Team,13,"1:45,00",105000,"1:39,20",99200,valid,"13 Castanñeda, Belen 31 Condrictios Team 1:45,00 1:39,20"
29,17,10,women 30-34 100 LC Meter freestyle,"Zhang, Jinyi",30,1996,Aguila Natacion,14,"2:00,00",120000,"1:41,25",101250,valid,"14 Zhang, Jinyi 30 Aguila Natacion 2:00,00 1:41,25"
29,18,10,women 30-34 100 LC Meter freestyle,"Largi, Stephanie",34,1992,Orinoco Swim Team,15,"1:45,38",105380,"1:49,73",109730,valid,"15 Largi, Stephanie 34 Orinoco Swim Team 1:45,38 1:49,73"
29,19,10,women 30-34 100 LC Meter freestyle,"Quintanilla, Francisca",33,1993,Orinoco Swim Team,16,"2:15,00",135000,"2:02,97",122970,valid,"16 Quintanilla, Francisca 33 Orinoco Swim Team 2:15,00 2:02,97"
29,21,10,women 35-39 100 LC Meter freestyle,"Munñoz, Valentina",37,1989,Stadio Italiano,1,"1:05,30",65300,"1:06,58",66580,valid,"1 Munñoz, Valentina 37 Stadio Italiano 1:05,30 1:06,58"
29,22,10,women 35-39 100 LC Meter freestyle,"Calderon, Xiana",35,1991,Lozada Swim Team,2,"1:30,00",90000,"1:08,00",68000,valid,"2 Calderon, Xiana 35 Lozada Swim Team 1:30,00 1:08,00"
29,23,10,women 35-39 100 LC Meter freestyle,"Trewhela, Carolina",38,1988,Squadra Proswim,3,"1:08,00",68000,"1:08,17",68170,valid,"3 Trewhela, Carolina 38 Squadra Proswim 1:08,00 1:08,17"
29,24,10,women 35-39 100 LC Meter freestyle,"Zamorano, Natalia",36,1990,Stadio Italiano,4,"1:10,00",70000,"1:13,49",73490,valid,"4 Zamorano, Natalia 36 Stadio Italiano 1:10,00 1:13,49"
29,25,10,women 35-39 100 LC Meter freestyle,"Trewhela, Nicole",38,1988,Ironswim Master,5,"1:16,00",76000,"1:16,68",76680,valid,"5 Trewhela, Nicole 38 Ironswim Master 1:16,00 1:16,68"
29,26,10,women 35-39 100 LC Meter freestyle,"Espoz, Vaneza",37,1989,Copiapo Swim,6,"1:18,00",78000,"1:17,66",77660,valid,"6 Espoz, Vaneza 37 Copiapo Swim 1:18,00 1:17,66"
29,27,10,women 35-39 100 LC Meter freestyle,"Godoy, Ana",37,1989,Nunoa Master,7,"1:16,20",76200,"1:17,71",77710,valid,"7 Godoy, Ana 37 Nunoa Master 1:16,20 1:17,71"
29,28,10,women 35-39 100 LC Meter freestyle,"Reyes, Maria Jose",37,1989,Goura Swim Team,8,"1:35,00",95000,"1:21,38",81380,valid,"8 Reyes, Maria Jose 37 Goura Swim Team 1:35,00 1:21,38"
29,29,10,women 35-39 100 LC Meter freestyle,"Caro, Stefany",35,1991,Goura Swim Team,9,"1:22,00",82000,"1:22,49",82490,valid,"9 Caro, Stefany 35 Goura Swim Team 1:22,00 1:22,49"
29,30,10,women 35-39 100 LC Meter freestyle,"Von Borries, Cecilia",38,1988,Stadio Italiano,10,"1:18,00",78000,"1:23,01",83010,valid,"10 Von Borries, Cecilia 38 Stadio Italiano 1:18,00 1:23,01"
29,31,10,women 35-39 100 LC Meter freestyle,"Santana, Consuelo",36,1990,Ironswim Master,11,"1:30,00",90000,"1:25,29",85290,valid,"11 Santana, Consuelo 36 Ironswim Master 1:30,00 1:25,29"
29,32,10,women 35-39 100 LC Meter freestyle,"Rodriguez, Vanessa",37,1989,Lozada Swim Team,12,"1:17,80",77800,"1:26,45",86450,valid,"12 Rodriguez, Vanessa 37 Lozada Swim Team 1:17,80 1:26,45"
29,33,10,women 35-39 100 LC Meter freestyle,"Rodriguez, Dayana",37,1989,Lozada Swim Team,13,"1:23,40",83400,"1:29,05",89050,valid,"13 Rodriguez, Dayana 37 Lozada Swim Team 1:23,40 1:29,05"
29,34,10,women 35-39 100 LC Meter freestyle,"Aguilon, Anila",39,1987,H2o,14,"1:40,00",100000,"1:37,08",97080,valid,"14 Aguilon, Anila 39 H2o 1:40,00 1:37,08"
29,35,10,women 35-39 100 LC Meter freestyle,"Venegas, Javiera",35,1991,Goura Swim Team,15,"1:30,00",90000,"1:37,40",97400,valid,"15 Venegas, Javiera 35 Goura Swim Team 1:30,00 1:37,40"
29,36,10,women 35-39 100 LC Meter freestyle,"Cuesta, Carolina",39,1987,Nunoa Master,16,"1:34,00",94000,"1:50,84",110840,valid,"16 Cuesta, Carolina 39 Nunoa Master 1:34,00 1:50,84"
29,37,10,women 35-39 100 LC Meter freestyle,"Nahuepan, Nicole",36,1990,Cien por Ciento Swim,17,"2:15,00",135000,"1:53,51",113510,valid,"17 Nahuepan, Nicole 36 Cien por Ciento Swim 2:15,00 1:53,51"
29,39,10,women 40-44 100 LC Meter freestyle,"Cabezas, Camila",41,1985,H2o,1,"1:20,00",80000,"1:17,55",77550,valid,"1 Cabezas, Camila 41 H2o 1:20,00 1:17,55"
29,40,10,women 40-44 100 LC Meter freestyle,"Penña, Daniela",40,1986,Orinoco Swim Team,2,"1:20,00",80000,"1:19,24",79240,valid,"2 Penña, Daniela 40 Orinoco Swim Team 1:20,00 1:19,24"
29,41,10,women 40-44 100 LC Meter freestyle,"Ortega, Paula",40,1986,Stadio Italiano,3,"1:16,00",76000,"1:22,38",82380,valid,"3 Ortega, Paula 40 Stadio Italiano 1:16,00 1:22,38"
29,42,10,women 40-44 100 LC Meter freestyle,"Montero, Maria Antonieta",41,1985,Cien por Ciento Swim,4,"2:00,00",120000,"1:34,14",94140,valid,"4 Montero, Maria Antonieta 41 Cien por Ciento Swim 2:00,00 1:34,14"
29,43,10,women 40-44 100 LC Meter freestyle,"Rojas, Maria Jose",40,1986,Nunoa Master,5,"1:40,10",100100,"1:44,50",104500,valid,"5 Rojas, Maria Jose 40 Nunoa Master 1:40,10 1:44,50"
29,44,10,women 40-44 100 LC Meter freestyle,"Soto, Magdalena",41,1985,Squadra Proswim,6,"1:50,00",110000,"1:51,63",111630,valid,"6 Soto, Magdalena 41 Squadra Proswim 1:50,00 1:51,63"
29,45,10,women 40-44 100 LC Meter freestyle,"Aravena, Fabiola",41,1985,Condrictios Team,7,"2:34,00",154000,"1:53,03",113030,valid,"7 Aravena, Fabiola 41 Condrictios Team 2:34,00 1:53,03"
29,46,10,women 40-44 100 LC Meter freestyle,"Arias, Daniela",42,1984,Aguila Natacion,8,"2:00,00",120000,"1:53,54",113540,valid,"8 Arias, Daniela 42 Aguila Natacion 2:00,00 1:53,54"
29,48,10,women 45-49 100 LC Meter freestyle,"Meneses, Maria Jose",46,1980,Squadra Proswim,1,"1:22,00",82000,"1:22,30",82300,valid,"1 Meneses, Maria Jose 46 Squadra Proswim 1:22,00 1:22,30"
29,49,10,women 45-49 100 LC Meter freestyle,"Defosse, Carla",45,1981,Master Providencia,2,"1:25,00",85000,"1:26,49",86490,valid,"2 Defosse, Carla 45 Master Providencia 1:25,00 1:26,49"
29,50,10,women 45-49 100 LC Meter freestyle,"Gonzalez, Alejandra",45,1981,Ironswim Master,3,"1:30,00",90000,"1:30,09",90090,valid,"3 Gonzalez, Alejandra 45 Ironswim Master 1:30,00 1:30,09"
29,51,10,women 45-49 100 LC Meter freestyle,"Munñoz, Alejandra",48,1978,Estadio Espanñol,4,"1:43,50",103500,"1:41,81",101810,valid,"4 Munñoz, Alejandra 48 Estadio Espanñol 1:43,50 1:41,81"
29,52,10,women 45-49 100 LC Meter freestyle,"Mellado, Constanza",47,1979,Squadra Proswim,5,"1:50,00",110000,"2:00,53",120530,valid,"5 Mellado, Constanza 47 Squadra Proswim 1:50,00 2:00,53"
30,5,10,women 50-54 100 LC Meter freestyle,"Lucena, Marggi",50,1976,Nunoa Master,1,"1:29,30",89300,"1:25,89",85890,valid,"1 Lucena, Marggi 50 Nunoa Master 1:29,30 1:25,89"
30,6,10,women 50-54 100 LC Meter freestyle,"Jara, Carolina",52,1974,Natacion Buin,2,"1:42,00",102000,"1:37,85",97850,valid,"2 Jara, Carolina 52 Natacion Buin 1:42,00 1:37,85"
30,7,10,women 50-54 100 LC Meter freestyle,"Gonzalez, Elena",52,1974,Nunoa Master,3,"1:47,30",107300,"1:47,82",107820,valid,"3 Gonzalez, Elena 52 Nunoa Master 1:47,30 1:47,82"
30,8,10,women 50-54 100 LC Meter freestyle,"Cabeza, Marisel",52,1974,Nunoa Master,4,"2:07,60",127600,"2:03,41",123410,valid,"4 Cabeza, Marisel 52 Nunoa Master 2:07,60 2:03,41"
30,10,10,women 55-59 100 LC Meter freestyle,"Lois, Pamela",56,1970,Stadio Italiano,1,"1:12,00",72000,"1:19,09",79090,valid,"1 Lois, Pamela 56 Stadio Italiano 1:12,00 1:19,09"
30,11,10,women 55-59 100 LC Meter freestyle,"Espinoza, Roxana",59,1967,Lo Que Boto La Ola,2,"1:35,00",95000,"1:28,72",88720,valid,"2 Espinoza, Roxana 59 Lo Que Boto La Ola 1:35,00 1:28,72"
